;"ï»¿""idsbr""";nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;status_perusahaan;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;latitude;longitude;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;cleaned_nama_usaha;cleaned_alamat;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc_recode;flag_shadow;is_perorangan;is_kurung
5818;27294885;WAHYU SETYAWAN HARAHAP;SEMUNTAI RT.017;6401060001;64;1;60;1;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;eyJpdiI6IjMwWTZ6Z3gxTFQ5TVZTdlpJSjVVUlE9PSIsInZhbHVlIjoiUnZzbmlmK3IrY0swdTdxZDN0SWdQdz09IiwibWFjIjoiMWZmNmI4NDdhMjEwYjZlOTZmMDBkNzYyOThmZTMxMjgyY2JhNmI2YzNhMzk1NWQ5NmYwZmExNzU5OTg1ZDhhMCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Angkutan Bermotor untuk Barang Umum, Kategori: , KBLI: 49431]; [Kegiatan Usaha: -, ...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;wahyu setyawan harahap;semuntai rt 017;0;0;4;;;;49;wahyu setyawan harahap semuntai rt 017 kbli49;1;0;1;0
5819;28446253;SUPARTI;MENDIK KARYA;6401080011;64;1;80;11;KALIMANTAN TIMUR;PASER;LONG KALI;MENDIK KARYA;eyJpdiI6Im5Ydm5zVGJNRFFwUno3Z3hHL1kxOWc9PSIsInZhbHVlIjoiVjdpSU1icWhPbE9xYkgxNGM3anpRUT09IiwibWFjIjoiYmExMTM4NjNmZjk0NTljYTg2MjY3ZGNiZDk5ZTVhOGNiZjBhYWY5YjE2Y2I5ZTU3YzllZWJhY2UzNzkwZjNmOSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 01262];;;2025-12-15;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;suparti;mendik karya;0;0;4;;;;1;suparti mendik karya kbli01;1;0;1;0
5820;27506011;MASHUNI;Suatang RT. 002;6401030005;64;1;30;5;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;eyJpdiI6Ikl3S1hJU2NnUUV3YlRVcktRczFpZmc9PSIsInZhbHVlIjoiTWVEWFFLNk5yNy90YWtXQjhSMkZzdz09IiwibWFjIjoiMTY3OWE0Njg0MzdkZTQ2NWU4MWUyOWYzZDUxYzJmZmRjM2Y2YzZiNzIyNWFiNDJkOTIxZTM2MDk3NGI3NzY5YyIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 46202]; [Kegiatan Usaha: Perdagangan Besar Buah Yang Mengandu...";;;2025-11-24;;OSS - Perorangan;;;invalid;eyJpdiI6ImI3N1NBN2NRVzZPaXBjMzg1cjRIK1E9PSIsInZhbHVlIjoia2E2RVZad1dKM2djdVptMjUyekRDZz09IiwibWFjIjoiMzAyZjg5MTc3ODdlYmEyNzY0N2VjZGZiOGRjMDkzNWRiNTQxMWQ0Njc3ODU2YTcwNzI1NjYxZTVlMTY1ODVkNiIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-2.015.055;116.149.043.333.333;invalid;adib.tamtama;;;mashuni;suatang rt 002;0;0;4;;;;46;mashuni suatang rt 002 kbli46;1;0;1;0
5821;31414060;Ratna Sari;Sempulang,Rt 005;6401040002;64;1;40;2;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;eyJpdiI6ImszMzlBU29UOG5md0ZQNlRHZWdCV2c9PSIsInZhbHVlIjoiaTRyWE5ka2ZrZUNsS1BXaUdicER5Zz09IiwibWFjIjoiNWI0NTU4ZTZhNDNmNjljNjdlMjBlYTg5MzRlZTE1OTJiMTRhNzliZDYxMDA3YmRkYjZiMWQ0ZjU5MWY0Y2FmZiIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Penyediaan Minuman Keliling/Tempat Tidak Tetap, Kategori: , KBLI: 56306]; [Kegiatan...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;ratna sari;sempulang rt 005;0;0;4;;;;56;ratna sari sempulang rt 005 kbli56;1;0;1;0
5822;27722872;MUHJIDIN ;KERAYAN BAHAGIA ;6401060014;64;1;60;14;KALIMANTAN TIMUR;PASER;LONG IKIS;KRAYAN BAHAGIA;eyJpdiI6Ikk4c2M5R3ZVT1pGMThsRlo0VHMxU0E9PSIsInZhbHVlIjoib1VwTWo1NGFncExXZUNna09pZTllQT09IiwibWFjIjoiYmU0NzA5ODcxMTYyMzBiOTViMWZhZDMxMzU5ZmY4ZjE0YWIwYTE1Nzc1YmY0NzQwZWUzNDY0YzYxMDVlMjJmNyIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: -, Kategori: -, KBLI: 16101]; [Kegia...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;muhjidin;kerayan bahagia;0;0;4;;;;1;muhjidin kerayan bahagia kbli01;1;0;1;0
5824;27885948;HAMDAN RAHMADANI;JL. GARUDA;6401030004;64;1;30;4;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;eyJpdiI6IjVlT25rT3oxNDkyN29TR2xKQjRJZUE9PSIsInZhbHVlIjoia1dnMTZkYmJSQWhRbVJwTUw2RHZMUT09IiwibWFjIjoiMzk5NzYxOWI1ODk3NTg2ODFiOWIyZmU1ODc3NDZmNjNkYjdkMmRmMjYwNzA1MmI3YmYyNzJlZWZkZjQxNzU2MSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Katego...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;hamdan rahmadani;jl garuda;0;0;4;;;;1;hamdan rahmadani jl garuda kbli01;1;0;1;0
5825;27302742;AINA MARDIYAH;JL SULTAN ADAM;6401030007;64;1;30;7;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;eyJpdiI6IlJiVTVnZUJOdCtKY1FEeTd0L3JKTXc9PSIsInZhbHVlIjoiN09QbFhFQnRjcFY5enlQc3lzZHVYZz09IiwibWFjIjoiMGQyZWQyOWVjNzYzN2E1NzM5NmI1YzRjM2MxZmE0NDQ3NDVhOTU2YjU4YzM2NjdhYzlhMjI2YzAyNzkyZTMzMSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 46339]; [Kegiatan Usaha: Perdagangan Besar Makanan Dan Minuma...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;aina mardiyah;jl sultan adam;0;0;4;;;;46;aina mardiyah jl sultan adam kbli46;1;0;1;0
5826;26504855;Reni dika siti novianti komalasari;Tajur Rt 06;6401060005;64;1;60;5;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJUR;eyJpdiI6IjZ4a3ZoaGQ1THNnVVAwZExpaGJFeWc9PSIsInZhbHVlIjoiS0dOSkVOQUwweGY5djhwZCsxT0Q2QT09IiwibWFjIjoiYjI2MzkxMzI1ZDVjZjBhNDQ0MjNmYWIxODY5MDQxMDFmZTkzMGI0NzdhY2M0NzliYjAyZTZjNjA2ODRhNDNhNCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 10799]; [Kegiatan Usaha: Industri Produk Makanan Lainnya, Kat...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;reni dika siti novianti komalasari;tajur rt 06;0;0;4;;;;10;reni dika siti novianti komalasari tajur rt 06 kbli10;1;0;1;0
5827;29315173;SITI AMINAH;KERTA BHAKTI;6401060018;64;1;60;18;KALIMANTAN TIMUR;PASER;LONG IKIS;KERTA BHAKTI;eyJpdiI6Im5JZ1dYWWswcHJsTkVTZXY1aSt4dVE9PSIsInZhbHVlIjoiOU9PSi9mWGJ0VFNWOFNFQXRTN1Fzdz09IiwibWFjIjoiMDQ5ZDIxN2MwYWY5NmY5YjI4N2U5ZWVlMzczNGY5OTNmMWE2YzE4NmY5NDk4Y2ViZGNkOGM5ZGViMWFmYWE3ZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 13133];;;2025-12-15;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;siti aminah;kerta bhakti;0;0;4;;;;13;siti aminah kerta bhakti kbli13;1;0;1;0
5828;27858180;MASRANI;Desa Sebakung RT. 008 Kec. Long Kali Kab. Paser;6401080002;64;1;80;2;KALIMANTAN TIMUR;PASER;LONG KALI;SEBAKUNG;eyJpdiI6IkxLUktPSTRFUVRuZVJ1Vm9ZUWZrN0E9PSIsInZhbHVlIjoiTGxlRHhXY01SYXpsS3hHZmhXZ28zUT09IiwibWFjIjoiM2YzNzMyYzgxMGNkOWIyOThiYjhjNzUwMDA0OTg0ODc0Y2FjYzQ4OTVlNzIyMjM0N2E1Mzg0MzExNWVhZjhhYSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Katego...";;;2025-11-24;;OSS - Perorangan;;;invalid;eyJpdiI6IktMbU4wV0Y1amk0SXJ6ejVWQzI5Q1E9PSIsInZhbHVlIjoiZFE5Nnp3ZWVScnZsRmdtM1V5cVBvZz09IiwibWFjIjoiNGM3ZDNlOWQ3NTVkNWFlOWExMDM0NjZlYTlmN2M5YmYyZTkzNjk4MjI2OWI2MzM0NzI1MDRjNzhiNjkzYTY1MyIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.565161667;116.3427367;valid;adib.tamtama;;;masrani;desa sebakung rt 008 kec long kali kab paser;0;0;4;;;;1;masrani desa sebakung rt 008 kec long kali kab paser kbli01;1;0;1;0
5829;29744761;RUBANDI;KERANG;6401021001;64;1;21;1;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;eyJpdiI6IkZoVnd4WEh1MzhkRmpRSDJEeHNvS0E9PSIsInZhbHVlIjoiVFRiRmFoVWtLV1ZQb0ZHczVUR0xtdz09IiwibWFjIjoiMWQwOWIyMjZmZTc4YWI1MDhkMjY1Njk1ZWU4YWRhYzEzYTA1NDJkMTIzOTMzMmUzODkxMDRlZTIyYjk1ZWZjMSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 01262];;;2025-12-15;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;rubandi;kerang;0;0;4;;;;1;rubandi kerang kbli01;1;0;1;0
5830;27281184;KURNIAWAN;Desa Sangkuriman;6401030004;64;1;30;4;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;eyJpdiI6IkxLbi9CTDhqeWZ4SU5zeE1xWUpCbnc9PSIsInZhbHVlIjoiSHlGVGY4eXBvdDJxUWlEUlZGN0lPZz09IiwibWFjIjoiMmUyMTJlMzhkNzVmMTExNjJjNTVhYzRiMmZhNWE5ZTU5MzliYWE2YzdiMTQ2YTczZDhkZTZjYjZlZWQyMWRkYSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 03221]; [Kegiatan Usaha: Pembesaran Ikan Air Tawar Di Kolam, ...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;kurniawan;desa sangkuriman;0;0;4;;;;3;kurniawan desa sangkuriman kbli03;1;0;1;0
5831;28636110;ASTI PANIAH;MUARA TELAKE;6401080001;64;1;80;1;KALIMANTAN TIMUR;PASER;LONG KALI;MUARA TELAKE;eyJpdiI6ImEvWFowT2pLTnZRQkpONXh6anl1L3c9PSIsInZhbHVlIjoiaWtsL29Mb3lsTnpLVDRYcHFjYXpmQT09IiwibWFjIjoiZTIzMTI1OGE2MmY0NmQ2NzkxY2ZmYzkxODk4NmI4YTQyOWE3NzFhMGE2Y2NiNGE1YjgzYTU1MDY3NzQzMDAwNCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Kategori: , KBLI: 01262]; [Kegiatan Usaha: -, Kategor...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;asti paniah;muara telake;0;0;4;;;;1;asti paniah muara telake kbli01;1;0;1;0
5832;26444000;SITI AISYAH;LUAN;6401011004;64;1;11;4;KALIMANTAN TIMUR;PASER;MUARA SAMU;LUAN/DILIBINTI;eyJpdiI6IlUySzRGZnBmdDNaZFJEaUFmTGQ2RFE9PSIsInZhbHVlIjoiMnluTURxQ0lJdGJuUDRnOVZRdDRJdz09IiwibWFjIjoiNDE4Y2RkZDhkNWEzYjBjYWE0MTBiN2E5NTE0YjMwNjY0ZjI4YmIzZDgzMDg0ZWE1YzY0YTA3Mzc1MDQ1MGY2OCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 10794]; [Kegiatan Usaha: -, Kategori: -, KBLI: 10793]; [Kegia...";;;2025-12-15;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;siti aisyah;luan;0;0;4;;;;10;siti aisyah luan kbli10;1;0;1;0
5833;26706194;SUGENG TRIYOKO;RANGAN;6401050004;64;1;50;4;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;eyJpdiI6IlY0REZoTzNFdVdBTE5sSkhMQXZKM2c9PSIsInZhbHVlIjoiSFZQYklXWnV0QXcvM2xTVG1ZM0NnQT09IiwibWFjIjoiNjBiMWNhOTE2YmI2OGNkMzI2NTVmYmYzMTk3ZTA4YjY5NDE3ZGRhNTdiZDQ4MjBhOGE1MTM2MzI5OGMzN2RhYSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Katego...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;sugeng triyoko;rangan;0;0;4;;;;1;sugeng triyoko rangan kbli01;1;0;1;0
5834;28320050;Bengkel Las Edy <NORHASANAH>;Tebru Paser Damai RT. 003;6401021013;64;1;21;13;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEBRU PASER DAMAI;eyJpdiI6ImE0a05DdXlRUkZOcUhmdUF1dFhzMkE9PSIsInZhbHVlIjoib1llYTBUcGdBUnhKMnBuRW51N2pzUT09IiwibWFjIjoiN2VkNTgzY2VmNzU3YzJmZjMxYzIyNDFiZTE1NDJmMTQxYWI0OTY1MzYxMmE1OWIyMDE3M2MwZjI2M2JkODU4ZCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: C, KBLI: 28224];;;2025-11-29;;OSS - Perorangan;;;invalid;eyJpdiI6Ilh3bEt0L0pFeDVPWWd3cTJKRUJ5ZEE9PSIsInZhbHVlIjoiaVZYUGhrZ1E3dWZwclp1V3pBOStlZz09IiwibWFjIjoiOGQwNmJmMWYwYjRjZDMzYjBkNzVhNjM1NTI1MTU5MjhkYWE0YzYzYjgwZjExNTlhZDVlYzIwYWJmMjk0NjczOCIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-2.15734;116.1074117;valid;adib.tamtama;;;bengkel las edy norhasanah;tebru paser damai rt 003;0;0;4;;;;28;bengkel las edy norhasanah tebru paser damai rt 003 kbli28;1;0;1;1
5835;29777410;BACO;PASIR MAYANG;6401050006;64;1;50;6;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;eyJpdiI6Ik0xYkJYUXJoWDMxMWxzcXhqRHdreFE9PSIsInZhbHVlIjoiZ0QwNGVjbzFQWGlZV2EvMnpwbXlQZz09IiwibWFjIjoiNmUwZWI2ZmRmMDFhYjUxMzU0NDBjYzM3MWY1Y2MyNDIyNDM5OGNiYTZmMzdhNmMwYTg5YjJjZDM5ZjA3MGQyZiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 03111];;;2025-12-15;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;baco;pasir mayang;0;0;4;;;;3;baco pasir mayang kbli03;1;0;1;0
5836;26650046;AGUSTINUS HASAN RAJA;SENIUNG JAYA;6401030008;64;1;30;8;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;eyJpdiI6IjJNVGJBZjlkeWZadEZtOTA4bm5aanc9PSIsInZhbHVlIjoicjVocnBKaG9GanV1ZG9aUEVKS3llZz09IiwibWFjIjoiY2RiZDI4YTEzNmE2ZTUwMTMyMTIwNjJjNTk0Y2VhZTUzMjVkOTQ0ZmNiZmI3M2NiMjJiNTczOTVjMjBlYjRiZCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: -, Kategori: -, KBLI: 45407]; [Kegia...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;agustinus hasan raja;seniung jaya;0;0;4;;;;1;agustinus hasan raja seniung jaya kbli01;1;0;1;0
5837;28063679;IBRAHIM RINU;SENIUNG JAYA;6401030008;64;1;30;8;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;eyJpdiI6IlRsVHJkWmFTSmxLUEF4c01ENUx3d2c9PSIsInZhbHVlIjoiaVVRVEJ4cFNKVks1QmpjTHltS0VCdz09IiwibWFjIjoiZjhjZDgzZmY2ZmJmMjMxZmY4YTg5YTJiYWRmMDYxN2Y0YmYyYmY2YWEyMmVjMDcwZTQxNWZhYWFlNDcxOGQ4NCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Katego...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;ibrahim rinu;seniung jaya;0;0;4;;;;1;ibrahim rinu seniung jaya kbli01;1;0;1;0
5838;30747482;PARTIYEM;JL. GELATIK, RT.04;6401050012;64;1;50;12;KALIMANTAN TIMUR;PASER;KUARO;KLEMPANG SARI;eyJpdiI6Ind2YmpWdkJjNzJQUER6MUtYd09IQVE9PSIsInZhbHVlIjoiQi8zRlNqQXExRTdZY2ZOcDhDYXdidz09IiwibWFjIjoiZjZkYmY2NWMwMTg0YzBkOWFkMjk2MjBiZTVmZDJkZjVjZmFhM2IwOGZlNTAxMjA4MGYxOGEyZTBhNDhjNjFkMSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Industri Kerupuk, Keripik, Peyek Dan Sejenisnya, Kategori: -, KBLI: 10794];;;2025-12-15;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;partiyem;jl gelatik rt 04;0;0;4;;;;10;partiyem jl gelatik rt 04 kbli10;1;0;1;0
5839;29093586;SYAMSINUR;Jalan Lombok RT. 004;6401060002;64;1;60;2;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;eyJpdiI6InFKOVNCV2k1ZUlHUTBkRDVTT0U5ZVE9PSIsInZhbHVlIjoiSzBBRVRiVkh5L1Zvd0NxTHRYaHVEZz09IiwibWFjIjoiMDA0YmUyMDg0YzdiZTM2MThhYjExNDE1M2FmZTNiZDhmODQ4N2ZjNTY2MDMyMjIwN2RhMWRjYzVhNTc4YWM1NCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 46202]; [Kegiatan Usaha: Perdagangan Besar Buah Yang Mengandu...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;syamsinur;jalan lombok rt 004;0;0;4;;;;46;syamsinur jalan lombok rt 004 kbli46;1;0;1;0
5840;27519941;TITI WIDIARTI;SANDELEY;6401050007;64;1;50;7;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;eyJpdiI6Ii9udWg5Um9sS25oUEEwbUpQYVhoc3c9PSIsInZhbHVlIjoiUGNJUjIwOEtSbXAwSERrMkdLTU9yUT09IiwibWFjIjoiNjI3M2M5MzFiYWQyM2MxNWQzMDY0NGZlZWRiMDIyOGU5MDRmZjY0ZmNkY2RmNjZiZGE5MjYxOTdiNmJmOTRhOCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Katego...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;titi widiarti;sandeley;0;0;4;;;;1;titi widiarti sandeley kbli01;1;0;1;0
5841;27489596;MUTMAINAH;SANDELEY;6401050007;64;1;50;7;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;eyJpdiI6IkFvMG03ZWxWekxjRW43K0lwNzN4MVE9PSIsInZhbHVlIjoiYTdseTc3WURXdlAyNGdGV0JGU3dYUT09IiwibWFjIjoiZTFjOGQzODc4NGY5MDkxZTZiMGI4Njg3NzYyNjhhZjcwNDRkN2E4MmNlZmRlZDEyYjg1NWE5ZWY3ZTA2ZDNkMiIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 10794]; [Kegiatan Usaha: -, Kategori: -, KBLI: 10710]; [Kegia...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;mutmainah;sandeley;0;0;4;;;;10;mutmainah sandeley kbli10;1;0;1;0
5842;32207879;ASMAIDAH;MUSER;6401011006;64;1;11;6;KALIMANTAN TIMUR;PASER;MUARA SAMU;MUSER;eyJpdiI6ImFSWTMrNmR5Y2dMZ3Y4YVlpQUVReWc9PSIsInZhbHVlIjoieU5uWGVPZ0pBcTVsYmlSbUs5c01EZz09IiwibWFjIjoiYmFkNDE0OGYwNjEzMzRmMTM3YjE3ZmJiNjQyYzcwNTU3OGM0Y2NhYjE4ZWQ1YzAwZjYwYWE3MjZjOWJmNGUwMyIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 10794]; [Kegiatan Usaha: Industri Kerupuk, Keripik, Peyek Dan...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;asmaidah;muser;0;0;4;;;;10;asmaidah muser kbli10;1;0;1;0
5843;27804545;SANIAH NOPITASARI;MENDIK KARYA RT 02 KEC LONGKALI;6401080011;64;1;80;11;KALIMANTAN TIMUR;PASER;LONG KALI;MENDIK KARYA;eyJpdiI6ImprTUZLcmtuVG8yQ0JvbXYxb1BOb1E9PSIsInZhbHVlIjoiUEdIcFdVZWg0SmZjaFphaEh4TmZUQT09IiwibWFjIjoiNWFlMTJiMGQyYjA2NWNkMTBiYjE2NzJlNTJiMmU4MWM4N2Y4OTUzN2ExYTNkMTJjYjQ0YTliYjkzOTQyYTg3ZSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 47772]; [Kegiatan Usaha: Perdagangan Eceran Gas Elpiji, Kateg...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;saniah nopitasari;mendik karya rt 02 kec longkali;0;0;4;;;;47;saniah nopitasari mendik karya rt 02 kec longkali kbli47;1;0;1;0
5844;29162023;ISMAWATI;PETIKU;6401080020;64;1;80;20;KALIMANTAN TIMUR;PASER;LONG KALI;PETIKU;eyJpdiI6ImlmSlJNd0tibW8xOXN0a2xURnBRVVE9PSIsInZhbHVlIjoiK1ROdGFNSTFjdzBrbmoyVk9KakpQdz09IiwibWFjIjoiMDFiZmVlOGRiMDNmNjNmNzA4MjU4ZmE1ODQ2OGM5Njk0MmQzMGQwZDE4MGI4ZjIxY2U5YzhiODc5N2YwODNiZiIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 10710]; [Kegiatan Usaha: -, Kategori: -, KBLI: 10779]";;;2025-12-15;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;ismawati;petiku;0;0;4;;;;10;ismawati petiku kbli10;1;0;1;0
5845;28635417;NURPINA;MUARA PASIR;6401040011;64;1;40;11;KALIMANTAN TIMUR;PASER;TANAH GROGOT;MUARA PASIR;eyJpdiI6Im1tcEVzWTNlbmlDSWkyaGEzZTJhWFE9PSIsInZhbHVlIjoiWC9sQzBHejJCWFhoanprY2dHUmhuZz09IiwibWFjIjoiNGM5ZDQ2MjQwYzY1MTkzZTM2N2RkZjY4MzcyZDY5YjJkZTRmMjkxZjU2MTI2M2Y3NDY2Yzk4OWIxODVhNDMyYiIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 35302]; [Kegiatan Usaha: Produksi Es, Kategori: , KBLI: 35302...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;nurpina;muara pasir;0;0;4;;;;35;nurpina muara pasir kbli35;1;0;1;0
5846;29153508;SYAMIYAH;MENDIK KARYA;6401080011;64;1;80;11;KALIMANTAN TIMUR;PASER;LONG KALI;MENDIK KARYA;eyJpdiI6ImlhSDhITjdpSlRsR3h4aFRId2FQcVE9PSIsInZhbHVlIjoidjkyNk1HamZldzVaWXRyb1hud0VkUT09IiwibWFjIjoiMTA2ZjRhMzVmZjg4YWEzMmIzZjA3Y2I3MzZmOWI3NGY3M2QzOGRhMjYzNTVjMThjNDRjYWM1YjMxMDMyNjgwOCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Industri Produk Roti Dan Kue, Kategori: , KBLI: 10710]; [Kegiatan Usaha: -, Kategor...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;syamiyah;mendik karya;0;0;4;;;;10;syamiyah mendik karya kbli10;1;0;1;0
5847;28041300;YUYUN YUNANI;SEKUROU JAYA;6401060019;64;1;60;19;KALIMANTAN TIMUR;PASER;LONG IKIS;SEKUROU JAYA;eyJpdiI6IjE2eGkwVHRjR0RvUFVZQmkvSWJ1R2c9PSIsInZhbHVlIjoiK0d3NEV6ZDF6c1YxbDdFamM3ZEg0UT09IiwibWFjIjoiNmIzZWY4ODc5OTViZTAyOGMyNzZlMzRiN2ViOWQ4M2I3MjM3YmI2NmM0MGUxNzc3MjVhZjY1YjNkNmViYTM5MyIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Kategori: , KBLI: 01262]; [Kegiatan Usaha: -, Kategor...";;;2025-11-24;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;yuyun yunani;sekurou jaya;0;0;4;;;;1;yuyun yunani sekurou jaya kbli01;1;0;1;0
