"idsbr";"nama_usaha";"alamat_usaha";"kode_wilayah";"kdprov";"kdkab";"kdkec";"kddesa";"nmprov";"nmkab";"nmkec";"nmdesa";"perusahaan_id";"status_perusahaan";"skor_kalo";"kegiatan_usaha";"rank_nama";"rank_alamat";"history_ref_profiling_id";"skala_usaha";"sumber_data";"latitude";"longitude";"latlong_status";"gcid";"gcs_result";"allow_cancel";"allow_edit";"allow_flagging";"latitude_gc";"longitude_gc";"latlong_status_gc";"gc_username";"nama_usaha_gc";"alamat_usaha_gc"
"30082880";"DIANA";"JL. BHAYANGKARA";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6IlYxdWZ1SHllYjFrS0Vkc0diZFdIVEE9PSIsInZhbHVlIjoiR1hmUFcvY0xLbDJkRkFlSnAyV2NVQT09IiwibWFjIjoiNzdiZjNmMmQxNzlkODZiZDg5M2NiY2Y4NGZlMzA1MTdiMzNjNjMyMTllNTViMTM4YTUyNTJkMWRmZjhjMjdlNyIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 10799]; [Kegiatan Usaha: -, Kategori: -, KBLI: 47611]; [Kegia...";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"29946082";"DEVI RUSMAWATI";"TEPIAN BATANG";"6401040003";"64";"01";"040";"003";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TEPIAN BATANG";"eyJpdiI6Ikt6ZW03RzZIUUl6MUxmdDc2cytvcWc9PSIsInZhbHVlIjoibDZHcWNBZnoxbW9EVnVxWHNxa202UT09IiwibWFjIjoiMTYyMTg5ZTczZGYzZTY0MDc5MzZjZWU5MWNkNzY5NzVhNTUwYjkyOGYzY2FjNTQ0MTE0MTk3YWFhM2JiZGM0YiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Aktivitas Penyedia Gabungan Jasa Administrasi Kantor, Kategori: , KBLI: 82110]; [Ke...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"28677651";"PETRUS KANISIUS KALU";"BUKIT SELOKA";"6401060008";"64";"01";"060";"008";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"BUKIT SELOKA";"eyJpdiI6Im9JZml1QlNlZDlZYlRPbXhNRjhJNlE9PSIsInZhbHVlIjoiRXBoRE9IajBubngxM1lhQmtSYU54UT09IiwibWFjIjoiNDhiMmI2MmY3MGViYWFmYTljNThhNmE2N2M1ZTMxYjEzMTNhZTdhYjMwZjkwOGE5NGQ5YTQxZGFhYjE5YTMxYiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Kategori: , KBLI: 01262]; [Kegiatan Usaha: -, Kategor...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"26330891";"NUHRAINI PALIPUNG";"RA. KARTINI";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6IkFXVnUwVWRRZ01veXlreTVCdjZEY0E9PSIsInZhbHVlIjoicHloclBER2dsTlpVYW1MRTdhYVFDQT09IiwibWFjIjoiZWUxNmQxNDU1OGI5OTVjZjhiN2RlYmMwNjEzMTIwZmY1ZWY0NDk5M2Y0N2I0YTJiOTFlYjNmNjVkODBhOGM0YiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 13134]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"25844338";"DEWI WARDAH";"BATU KAJANG RT.002";"6401010011";"64";"01";"010";"011";"KALIMANTAN TIMUR";"PASER";"BATU SOPANG";"BATU KAJANG";"eyJpdiI6Imo5TUhDeFdzMzJaVzQ1dXQ4TjYvY2c9PSIsInZhbHVlIjoidmZ3aWVSTUk4aUUxM1VCLzdvY0Jxdz09IiwibWFjIjoiNjBmMjlhODgyN2I3ZmMzYzZkOTgwN2NlNGQ0NTk5Nzg3YjA2NTUxNDIxOTA5NjZhYWRiNjg3NWFkN2FlYTNkZCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 56102]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6ImNJa0Vmcm5WVXhOTGVnRDFxYkZHUWc9PSIsInZhbHVlIjoibWYxVGFWSVpUUVVGcHRIcnB5NEZaZz09IiwibWFjIjoiY2Q3MDdhZTgwYTQ3OWMxMjM3NDUwMmE0Njk3OTExZTBiNzE0ZmY5MmZjZDQwNDU1MDFhNjQ3MzhjMWM0MTg2NCIsInRhZyI6IiJ9";"1";"False";"False";"False";"-1.83046666666667";"115.930695";"valid";"adib.tamtama";"";""
"31715827";"SALEH RAHMAN";"RT.08 Kelurahan Long Kali";"6401080006";"64";"01";"080";"006";"KALIMANTAN TIMUR";"PASER";"LONG KALI";"LONG KALI";"eyJpdiI6IksxeGcxM1VYd2x2ZFVFdHZ2cDFhbVE9PSIsInZhbHVlIjoiTjJ5aHpyTm1aUEkyNGFzQnNUOXZvdz09IiwibWFjIjoiYTY1ZjI2OGQ4MWEzZTQ4MzEzZDIzMDMyMGNkNWRjYjFmMzkxYmIzOWNlNzM2MGVhMzkwYjNmODlhNTFlYzgyOSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Kategori: , KBLI: 01262]; [Kegiatan Usaha: -, Kategor...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6IkxmTlBJRi9Ma0xvQ0J5d2ZjdmVja1E9PSIsInZhbHVlIjoiZ25nSWlCZG5XRGVWWFpyeFVPWHJQZz09IiwibWFjIjoiOTJjM2Y1MjQ2YTUzN2U3NmU1NTk4ODBkMjI2YjcwMzFmOTFkNDJjMzZiM2I3NjZmNjcyZjU1OTI0YWYzZmZlMyIsInRhZyI6IiJ9";"1";"False";"False";"False";"-1.510645";"116.322775";"valid";"hairuddin";"";""
"30955563";"MARIA EKANANDA VERAWATI";"OLUNG";"6401060016";"64";"01";"060";"016";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"OLUNG";"eyJpdiI6IlMzYmJsK2RCaVNVZFRUSGlKY0ZldGc9PSIsInZhbHVlIjoiMzFETXVuNGtPQksrUCs5cGQrYzMzQT09IiwibWFjIjoiNGE5YTVlOGM1MDNlYWIxN2M3ZGE0OTk4MmNkMGQyZWVjMTJiNzVkY2EwZjBkY2YyYWVhY2UwZGNiNTBiMzk1OSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Kategori: , KBLI: 01262]; [Kegiatan Usaha: -, Kategor...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"31915473";"DEWI NAWANG WULAN";"jl perum korpri tapis blok ES rt 5";"6401040015";"64";"01";"040";"015";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TAPIS";"eyJpdiI6ImlhSzQzTGpYOWlPcFZvWlh0d3AxVVE9PSIsInZhbHVlIjoiMXhubE1EMnA5VzQwbVB6RXJxRkdhdz09IiwibWFjIjoiNzgwOWVhNGY1OTMzNTAxNDViNzllNDE0NzlmNTMwZTEwMTljZTIxNzNhOGZmYzliZDBhMWU5OWFkZDM2NTY1MSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 47214]; [Kegiatan Usaha: Perdagangan Eceran Hasil Peternakan,...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"32257052";"SUDIRMAN";"JL. LAMBUNG MANGKURAT RT, 001";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6InVUdFZaYnduRVFqSm9YN213eVJVMVE9PSIsInZhbHVlIjoiYlFRTlU4b05pVVdxU1V5a2IxN3J4UT09IiwibWFjIjoiMDE2NGU0NWY3MWZhYmQyNmNmYjNhNGZiMjhjM2I5NjhiNjcyYjMwYzU2Y2NkNDAwZGEwYThmYWY3Y2ExY2NhYiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01461]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"31843609";"NURWAHYU SYAHYUNI";"RT.013";"6401080006";"64";"01";"080";"006";"KALIMANTAN TIMUR";"PASER";"LONG KALI";"LONG KALI";"eyJpdiI6ImtBQ2pUdmIvRWIrN01VdUgxdnNUMnc9PSIsInZhbHVlIjoiTWhOTEdvN1NraTBhWUxSMGt5SGZYZz09IiwibWFjIjoiOTdhZjRkYjNlZjVkYTFhMDNhZWYwZTEyMGEyZDZiZjVkZjY0MGU2ZDRkMWRmYTVmMGVjODNiNzFkNjJhYWE4NyIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 96200]; [Kegiatan Usaha: Aktivitas penatu, Kategori: , KBLI: ...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6Imx4cjNMc0dEM1BZNHpLb0FhRlFOcWc9PSIsInZhbHVlIjoiWTdNcVllc1o2Y3JMNUl3M3dFc1loQT09IiwibWFjIjoiMWNmMzk3Y2U3MjAxM2ZmYWU5NmI0NGM5MDU4YWY0OGJmZDY2N2JhMmMwMTQxNzU5MzJhMzNjY2UyNDdkM2I1MyIsInRhZyI6IiJ9";"1";"True";"True";"False";"-1.5205";"116.326769";"valid";"raka.prawira";"";""
"32260841";"WINDA SARI";"Jl. Jenderal Sudirman";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6ImtFR3IrWW1IRlFaZ2lRdGkwM2JQVXc9PSIsInZhbHVlIjoibHJZbnZGQ2h4ekpxSk9HTS96TEpaUT09IiwibWFjIjoiNzIxNzkxYjM4YWM4MTM5OWJhNzVlYzE3ZjYyYTZiZGQyMzMyODkyOGM0MTA2M2NlOTQxOTJmZTdhZTViYTcwZSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 47882]; [Kegiatan Usaha: Perdagangan Eceran Kaki Lima Dan Los...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"30397718";"IRWAN";"Jalan Yos Sudarso Pasar Penyembolum Senaken";"6401040016";"64";"01";"040";"016";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"SENAKEN";"eyJpdiI6Im9OaTI4VDlwQmFBalpPY1Y2R2VpR1E9PSIsInZhbHVlIjoiRmMyRElWekVnMThlaUtnaXRITDQwUT09IiwibWFjIjoiZjgzYTc0N2I1Mjc0NjlhMjNjY2JlZmU4OGFiMDQ3ZGExZTQ1YjQ1ZTQyNmVhMjFjNDAyZmNiNmZhMTg3Y2RmNiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 47112]; [Kegiatan Usaha: Perdagangan Eceran Berbagai Macam Ba...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"30040662";"SAMSUL HIDAYAT";"MUARA ADANG";"6401060006";"64";"01";"060";"006";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"MUARA ADANG";"eyJpdiI6IkcwYVVYKzNOK2s1YTdiZG5qWjQ3SkE9PSIsInZhbHVlIjoiRUdFenNXMHFpSjlIQjhuRTZwWGhWZz09IiwibWFjIjoiZmViZTRlNmM3YmQwNzBhMDQwZTcxM2Q5Y2VjMTczMWRjYzIzNGZlZjYzOTZhZTdlN2M4ODMyZDBmMzEzODEzMSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 03112]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"27211578";"KEDAI JAJANAN BILAL <SRI ASDARIYANA>";"JANJU";"6401040001";"64";"01";"040";"001";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JANJU";"eyJpdiI6IjlRU3RoZW1pN2RGUE10b3ZNUEZnMWc9PSIsInZhbHVlIjoidnBoMDJoNXBJVTlqS2xSZFh0eEhKUT09IiwibWFjIjoiYTRhOWQxODBjNTNiMDUwMmRiZjU0YWM4NzA0YTQ3ZTY1MWU3MDQ1YzcyYTcwNDdiNWRlMjYyZjZjNzE0MzFkMiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: I, KBLI: 56103]; [Kegiatan Usaha: -, Kategori: I, KBLI: 56304]";"";"";"2025-12-07";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"28635684";"TOKO PRISMA HIJAB <LAILY NUR AZIZAH>";"Jalan Sultan Abdurrahman, Tanah Grogot";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6IkxvaWdxUnRrWlVua3pDckpaMHNTTXc9PSIsInZhbHVlIjoia1h1UjkrQytwdzRrS2hjV1duSElWZz09IiwibWFjIjoiODRhNDlkM2Y3ZDFjMTk5NDIwNDdjMjRkOTcyOTgzNWEwYThiOGM2M2ZlYWFhZDIyZTM5YTc2OGQxZTE4ZDk1NSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: G, KBLI: 47834]";"";"";"2025-12-07";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"30964368";"FATHUL MUJIB";"KEL. LONG KALI";"6401080006";"64";"01";"080";"006";"KALIMANTAN TIMUR";"PASER";"LONG KALI";"LONG KALI";"eyJpdiI6Im02WUI2MmNtc0hHWTN5d0NLRDU4Nnc9PSIsInZhbHVlIjoiZll5NmIrcE1SdnB3UHl3UlNzMlE3QT09IiwibWFjIjoiNDMwYWU2OTY5ZDk1YjQ0NWFjMjM4Y2UzZDAyYWQzYWQyZmEwYjUzZjQ0NGRjNmE1ODYxZDMyMGEzZDJiMzcyOSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"29944821";"MEGAWATI";"LONG KALI";"6401080006";"64";"01";"080";"006";"KALIMANTAN TIMUR";"PASER";"LONG KALI";"LONG KALI";"eyJpdiI6IkN3cVFoaThqVXRqc1VHQ2NxTkhvRmc9PSIsInZhbHVlIjoiMXZUbXRnSFN2azUveEhKM0VHR0U5UT09IiwibWFjIjoiYjcxNjZlZTEwMTljMmFiYWI0ZTUzMjg2MzE3ZGFhNWVlYzkwMDBhODkwYWUwYjc0NDc2MjkxOTljNzM3ZGRiMSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"29463571";"FRANSISKA YASINTA";"DESA SUWETO RT.006";"6401011005";"64";"01";"011";"005";"KALIMANTAN TIMUR";"PASER";"MUARA SAMU";"SUWETO";"eyJpdiI6IlIyQWNMOS9LZStMaDBVcnl4bE9UclE9PSIsInZhbHVlIjoid3BxNHdWbUgxYUtCeWRDRkUxaHg1Zz09IiwibWFjIjoiYmQwY2UzMTFmMTYzNzU2MmQyZDc4ZDkxN2M5YTJkYTRmY2Q1OThkYzUzZTc0Yzg5NzIyNzQ1ZDBlZWZkZDg3ZiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 47112]; [Kegiatan Usaha: Perdagangan Eceran Berbagai Macam Ba...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6InVlMjhTMW9nVUtXbHdxSGxhRm1wUEE9PSIsInZhbHVlIjoiZGFoWHB0cklqMzE1M1dPWVRGOExQdz09IiwibWFjIjoiMjQ2YWY4ZDdmMGYxNDYwYWQ0MTc2ZDk0MDQwODEyNWI1NGUyMjlmMzNiMzZjMDU1OWNhNWI4MjEzYWYyOTE5YyIsInRhZyI6IiJ9";"1";"False";"False";"False";"-199.663.721";"11.595.551.358";"invalid";"adib.tamtama";"";""
"30209744";"REGA PAKUSADEWO";"JL. SULTAN IBRAHIM KHALILUDIN";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6Ii9KbmZlUVhVdkFqK05kOUxKU3lPZ3c9PSIsInZhbHVlIjoiRmtOVm5MOGVaQXFtQ2tZNks4Tkk0QT09IiwibWFjIjoiMDFmZjQ2MzUxODc1MDRkNGIwMzhkOTNlZTA2NzhkNmMyMWNhZTkwNmM3YTM1NjhmMjIzZjE5M2RiNzQzNmY3ZiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 82110]; [Kegiatan Usaha: -, Kategori: -, KBLI: 96990]; [Kegia...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6Ik9qclV4ZUhKVmVzRVlPZWt2WGw1MGc9PSIsInZhbHVlIjoiZEx4OEEvMDFKcEFwNDN3ZDZMS29ldz09IiwibWFjIjoiYzQwNGRkNzZmOTA2MWRmZjUwY2E5YWRjMWRmMmMzNmFhOTdiMWYxNDc5OTllNjBjMmFhZmVkMjhhYzgyZDM4NCIsInRhZyI6IiJ9";"1";"True";"True";"False";"-1.492415";"116.3236567";"valid";"raka.prawira";"";""
"28468760";"SARWANI";"MUARA TELAKE";"6401080001";"64";"01";"080";"001";"KALIMANTAN TIMUR";"PASER";"LONG KALI";"MUARA TELAKE";"eyJpdiI6InR5K0Y0YmphS0xPQUpqR2hwdjN6Nmc9PSIsInZhbHVlIjoicmswdWk2TjhIQzFRQlMxMWVMeithUT09IiwibWFjIjoiMjU0MzA1MWJmNmIzMzdlMjE1YzAxMDcwYmU0NDA5NmRjNjAxZTY3OWY2NWJkMzM2NzQxYmY2MjFlNzQzNzEzYSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 03111]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"32116295";"SITI AMINAH";"JL.BHAYANGKARA GG.SENTOSA RT 006";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6Img3K28xWjJDYnVNRGczejlWVFlIQUE9PSIsInZhbHVlIjoiUDFkb1lPYVJMZXZKRXJaN1Z4UHdFZz09IiwibWFjIjoiMjRhMDFlZDY4YjVkMDczMTFlM2NiZmZlMzA0ZTg5OGNiMDM5MjZhN2MyYzc5NTMyOTIyMDM5N2JkYWVhM2E2MSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 96200]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"32168970";"SURAIN";"ATANG PAIT";"6401060026";"64";"01";"060";"026";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"ATANG PAIT";"eyJpdiI6ImpxbkFFVXBMY25hRTA4NmhZTVpWQnc9PSIsInZhbHVlIjoiL0FBKzRqOEFIejFBcnBFc1lTSnFvQT09IiwibWFjIjoiMmJlZTdmODM2ODFhZDI0OTY2OTE3Mzk3M2UwMzBhOWZkMzU2ODdjODQ3Yzc5MmJmODQzMzhiMDBiYWMxY2VjOCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Katego...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"32056871";"ISMA HAKIM RAHMAT";"BATU KAJANG";"6401010011";"64";"01";"010";"011";"KALIMANTAN TIMUR";"PASER";"BATU SOPANG";"BATU KAJANG";"eyJpdiI6Ik14aVJuUWorbFRTRlBaS3BsekxKZmc9PSIsInZhbHVlIjoiTVljVGFqZ3R4V3NhenkrTzcyTlMxZz09IiwibWFjIjoiNmMzOGFmMmUyM2JlZDRmODliNjcyNDQyOGUyZWM3MDdjN2M3ZDY2MGUxNTE0Y2I5Y2Q4YzNmZjkwOGI3ZGVjNiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 10794]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"31539586";"ISABELA WITHIN";"BUKIT SELOKA";"6401060008";"64";"01";"060";"008";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"BUKIT SELOKA";"eyJpdiI6InErT3l0ZW5jdXl5ZGVUVnVCaUl1SlE9PSIsInZhbHVlIjoiNGdrOWxlOVR5QnBUamwrMVdRMVR5Zz09IiwibWFjIjoiZjAyYzJmY2JiNjQ0MGVlZTYyMWFmODU2YjU0YmVmMzExMGEyOTI3ZjNjOGFlNmU2YzVkYzhlZjcxYThhY2IyMCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Kategori: , KBLI: 01262]; [Kegiatan Usaha: -, Kategor...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"31478654";"YULIATIN";"SEBAKUNG TAKA";"6401080003";"64";"01";"080";"003";"KALIMANTAN TIMUR";"PASER";"LONG KALI";"SEBAKUNG TAKA";"eyJpdiI6IlZIZmZZTFE2YTR4VGxNdDRjVXBFRnc9PSIsInZhbHVlIjoieGhzZWlqT2lnS2ZqYXUxMTlWam8wdz09IiwibWFjIjoiYzE2ZmVhMzA4NjdkZTY4MWE5Zjk5YmYwMDQyNjY3MDQzNGYwOGE2M2IwZTBhYWM2MzVkZmI4NWEzZjg0ZTcxNyIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 56102]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"31688066";"ZAENAL BASUKI";"SENIUNG JAYA RT 003";"6401030008";"64";"01";"030";"008";"KALIMANTAN TIMUR";"PASER";"PASIR BELENGKONG";"SENIUNG JAYA";"eyJpdiI6IlM0SUFWOTF2S01zeGs3ZmMvYytPdVE9PSIsInZhbHVlIjoiNFpGQkMrMG1ZK09VaWlVMWdaZU9uZz09IiwibWFjIjoiMWY2ZjM1MGQ3NGZiNjhmODYwNjM2OWQ4NDA3OWY2NmJlOWY3MmQ3NTUwNGNiNjk3YTZhMDU4NDg1OWE4NzQyNSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Kategori: , KBLI: 01262]; [Kegiatan Usaha: -, Kategor...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6Im1sSk9YWGtwRmhzRHlzVmV3cVIxNHc9PSIsInZhbHVlIjoiamUvWnFJRCtmK2FySkRMVDQ1YkFlQT09IiwibWFjIjoiZTY4ZDQzMzI1MTEzMDY2MTAzMDllNDA5Yjk3ODIyMDUwNjAyOWJjNGNiZjBhNWZkYTYzNDAzM2M1ZTQ3NDBjMSIsInRhZyI6IiJ9";"1";"False";"False";"False";"-202.346.833.333.333";"116.220.643.333.333";"invalid";"adib.tamtama";"";""
"26461101";"AMIR HAMSYAH";"JL. HOS COKROAMINOTO";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6IjFJSWpkVlhNZzJKQjg3cmdjSWxMOVE9PSIsInZhbHVlIjoiNVFkb3JxWG9MZ3BTTjNRZEdMcFo0Zz09IiwibWFjIjoiOTZmZjk5ZWRkZmFlNzk3ZTFlZTc1NjI2YmE2OTc5ODY2ZmMwYzY3ZDRiZjYzOTkyNzI5NzYxMGFkN2Y2M2YwMiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Kedai Makanan, Kategori: , KBLI: 56103]; [Kegiatan Usaha: -, Kategori: -, KBLI: 432...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"27527561";"KAIDAH";"MUARA PASIR";"6401040011";"64";"01";"040";"011";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"MUARA PASIR";"eyJpdiI6Ik45SmNSWmNEcHNMVHU4TDREbGRjcXc9PSIsInZhbHVlIjoiUzZjZWk0cktFL05PcnJjWHBGbnRZUT09IiwibWFjIjoiYWVmZmZkN2NjNzQ2MzZlNTVjZTViNzE0MjhiZWMzZGMxZGRkZjkxMWJjZjFkZGJkMzA5NGU1ZWQwZjU0Y2JkMSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 35302]; [Kegiatan Usaha: Produksi Es, Kategori: , KBLI: 35302...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"27889764";"MUHAMMAD NATSIR";"Jl. Kandilo Bahari Gg. Reformasi 3  RT. 001 RW. 001";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6Ii9IZlVqUnp6WGxtSzJUSU1aNStyRmc9PSIsInZhbHVlIjoibno2TVRJZk5MV0JiaFJtVnZmWjJEZz09IiwibWFjIjoiODQwNGM2MjI0NzBkMjczZTY0NjU3YjQzMTU0NjU4YzdhODg0ODgxNWUzZGZhZWQ0NjcxZjVlZGJjYjU1ZDczOSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Industri Produk Roti Dan Kue, Kategori: , KBLI: 10710]; [Kegiatan Usaha: -, Kategor...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6IlVKbklkTGE4cjk5YnU1TnRxREtyRlE9PSIsInZhbHVlIjoiMXhkMVgwMTY4c04zVWphQUErREVmZz09IiwibWFjIjoiNDdjMDg3ZjNiYzI1MGU1Y2VmZDlmZWMyYzYxNjUxNTg0YWIxMzBlYWNjNmQ2MzJkZThhNjlmYmY2YTIyM2NmZSIsInRhZyI6IiJ9";"1";"True";"True";"False";"-1.92182";"116.201222";"valid";"raka.prawira";"";""
